Text,Label
"And in fact, you can look at the propaganda on several sides of the terrorists, and what Donald Trump says about Muslims is used to recruit fighters because they want to wage war between us.",1
"We also let drugs circulate across our southern border, in a recording clip.",1
"But as for the other elements of what she said, I don't know Putin.",1
"And much of this has to do with our taxes being so high, almost the highest in the world.",1
"Eight million children have health insurance every year, because when I was the first lady, I worked with the Democrats and Republicans to create the children's health insurance program.",1
"When I was Secretary of State, I went around the world and campaigned for our country, but also for women's rights, for a decent chance for women to live a better life and negotiate a treaty with Russia to reduce nuclear weapons.",1
"But our nuclear program has gone a long way, and they have gone crazy with their nuclear program.",1
We are exhausted in the nuclear field.,1
Look what she did to Gaddafi in Libya.,1
"And by the way, ISIS has a lot of its oil.",1
"Well, what Russia did to Assad and, by the way, to Iran, what you did very strongly with the stupidest deal I've ever seen in the history of concluding an agreement, the $150 billion in cash with the $1.7 billion in cash, which is enough to fill this room.",1
"The second amendment, which is completely besieged by people like Hillary Clinton.",1
"They worry about the future of their children, yet almost all new income and wealth go to the top of 1%.",1
"A group of national security experts, military experts, made a very detailed statement on Senator Sanders' views on foreign policy and national security, and highlighted some of his observations on these issues, such as the invitation of Iranian troops in Syria to resolve the conflict there; to put it directly at Israel's door.",1
I waited until it was negotiated because I wanted to give the administration the advantage of doubt.,1
"He said in 2006: ""I hope it's going to collapse, because I can go buy something and make money.""",1
