Text,Label
"Well, sure, if the climate changes and one of the reasons is that the climate has always changed.",1
There has never been a time when the climate has not changed.,1
"Zero, because China will still be polluting, and India will still be polluting on historical levels.",1
"If we go by - if you take the gift list of all these groups asking us to pass these laws and do each and every one of them, there would be no change in our environment.",1
The sea level would still rise.,1
"And number two, because these other countries, like India and China, are more than balancing CO2 emissions for anything we could possibly reduce.",1
This government began with President Obama returning the bust of Winston Churchill to the United Kingdom within the opening weeks.,1
Then he went on a worldwide apology tour and apologized for the United States of America.,1
It is worth remembering that Iran released our hostages when Ronald Reagan was sworn into office.,1
"The other thing is, I'll beat Hillary, and I'll give you the list, I'll beat Hillary in many of the polls that have been taken.",1
These are the facts: Decades of progress in reducing crime are being reversed by the decline in the administration's enforcement of the law.,1
"Last year, homicides increased by 17 percent in the fifty largest cities in America.",1
This is the largest increase in 25 years.,1
"In the capital of our country, murders have increased by 50%.",1
"Household income has declined by more than $4,000 since 2000.",1
"Our trade deficit has reached a peak of all time, think about it, our trade deficit is close to $800 billion, think about $800 billion last year alone.",1
"It was just before the signing of the Iranian agreement, which returned $150 billion to Iran and gave us absolutely nothing – it will fall into history as one of the worst agreements ever negotiated.",1
"Egypt was handed over to the radical Muslim fraternity, forcing the military to regain control.",1
"And when a secretary of state illegally stores his e-mails on a private server, removes 33,000 so that the authorities do not see his crime, endanger our country, lie in all forms and suffer no consequences – I know that corruption has reached a level as never before in our country.",1
"My opponent called for a radical increase of 550% in Syrian, think of that.",1
An increase of 550 per cent in the number of Syrian refugees in addition to the massive influx of refugees already arriving in our country under the leadership of President Obama.,1
She proposes this despite the fact that there is no way to filter these refugees to find out who they are or where they come from.,1
"Remember, it was Bill Clinton who signed NAFTA, one of the worst economic agreements ever concluded by our country.",1
"While Hillary Clinton is planning a massive, and I mean massive, tax increase, I have proposed the biggest tax reduction for any candidate who has run for President this year – Democratic or Republican.",1
